date,state,district,pincode,demo_age_5_17,demo_age_17_
16-10-2025,Mizoram,Lunglei,796691,0,4
26-10-2025,Mizoram,Aizawl,796007,0,7
26-10-2025,Mizoram,Aizawl,796012,1,9
26-10-2025,Mizoram,Aizawl,796261,3,4
26-10-2025,Mizoram,Champhai,796290,0,1
26-10-2025,Mizoram,Champhai,796320,2,5
26-10-2025,Mizoram,Kolasib,796081,4,7
26-10-2025,Mizoram,Kolasib,796091,0,3
26-10-2025,Mizoram,Lawngtlai,796810,1,1
26-10-2025,Mizoram,Lunglei,796571,0,3
26-10-2025,Mizoram,Mamit,796431,2,9
26-10-2025,Mizoram,Mamit,796471,1,0
26-10-2025,Mizoram,Mammit,796421,0,1
26-10-2025,Mizoram,Mammit,796431,0,2
20-10-2025,Mizoram,Saiha,796911,1,3
20-10-2025,Mizoram,Serchhip,796181,0,2
19-10-2025,Mizoram,Aizawl,796009,1,10
19-10-2025,Mizoram,Aizawl,796111,2,1
19-10-2025,Mizoram,Champhai,796310,0,1
19-10-2025,Mizoram,Champhai,796320,0,3
19-10-2025,Mizoram,Kolasib,796081,0,8
19-10-2025,Mizoram,Lunglei,796571,1,0
19-10-2025,Mizoram,Lunglei,796710,0,1
19-10-2025,Mizoram,Saitual,796261,0,1
22-10-2025,Mizoram,Saiha,796901,0,1
21-10-2025,Mizoram,Aizawl,796001,1,9
21-10-2025,Mizoram,Champhai,796261,0,1
21-10-2025,Mizoram,Champhai,796321,2,6
21-10-2025,Mizoram,Champhai,796370,0,5
21-10-2025,Mizoram,Kolasib,796091,0,1
21-10-2025,Mizoram,Lunglei,796710,0,2
21-10-2025,Mizoram,Lunglei,796751,0,3
21-10-2025,Mizoram,Mamit,796441,1,4
21-10-2025,Mizoram,Serchhip,796181,0,5
27-10-2025,Mizoram,Aizawl,796007,0,8
27-10-2025,Mizoram,Champhai,796290,1,0
27-10-2025,Mizoram,Lawngtlai,796810,0,1
27-10-2025,Mizoram,Lunglei,796571,0,4
27-10-2025,Mizoram,Mamit,796441,1,1
27-10-2025,Mizoram,Mammit,796501,0,1
27-10-2025,Mizoram,Serchhip,796181,1,3
02-11-2025,Mizoram,Lawngtlai,796770,1,0
02-11-2025,Mizoram,Lunglei,796701,1,8
17-10-2025,Mizoram,Champhai,796290,0,1
17-10-2025,Mizoram,Champhai,796310,2,8
17-10-2025,Mizoram,Champhai,796321,1,11
17-10-2025,Mizoram,Lawngtlai,796770,0,12
17-10-2025,Mizoram,Lawngtlai,796772,1,3
17-10-2025,Mizoram,Lunglei,796571,1,2
17-10-2025,Mizoram,Mamit,796431,4,46
17-10-2025,Mizoram,Mamit,796441,3,10
17-10-2025,Mizoram,Serchhip,796161,0,1
17-10-2025,Mizoram,Serchhip,796186,0,6
