date,state,district,pincode,demo_age_5_17,demo_age_17_
16-09-2025,Arunachal Pradesh,Changlang,792120,0,14
16-09-2025,Arunachal Pradesh,Changlang,792123,0,1
16-09-2025,Arunachal Pradesh,Dibang Valley,792101,0,1
16-09-2025,Arunachal Pradesh,Kurung Kumey,791118,3,5
16-09-2025,Arunachal Pradesh,Lohit,792103,0,2
16-09-2025,Arunachal Pradesh,Namsai,792105,2,8
16-09-2025,Arunachal Pradesh,Papum Pare,791121,1,4
16-09-2025,Arunachal Pradesh,Papum Pare,791123,0,5
16-09-2025,Arunachal Pradesh,Tawang,790104,1,2
16-09-2025,Arunachal Pradesh,Tirap,786629,0,2
16-09-2025,Arunachal Pradesh,Tirap,792129,0,5
17-09-2025,Arunachal Pradesh,Changlang,792103,2,7
17-09-2025,Arunachal Pradesh,Changlang,792120,0,5
17-09-2025,Arunachal Pradesh,Kurung Kumey,791118,0,5
17-09-2025,Arunachal Pradesh,Lohit,792102,0,3
17-09-2025,Arunachal Pradesh,Longding,792130,0,1
17-09-2025,Arunachal Pradesh,Papum Pare,791111,1,5
17-09-2025,Arunachal Pradesh,Siang,791001,1,1
17-09-2025,Arunachal Pradesh,Tawang,790106,0,3
17-09-2025,Arunachal Pradesh,West Kameng,790101,0,2
17-09-2025,Arunachal Pradesh,West Kameng,790114,0,1
17-09-2025,Arunachal Pradesh,West Siang,791101,3,6
18-09-2025,Arunachal Pradesh,Dibang Valley,792101,0,3
18-09-2025,Arunachal Pradesh,East Kameng,790103,1,1
18-09-2025,Arunachal Pradesh,Lohit,792102,0,4
18-09-2025,Arunachal Pradesh,Longding,792130,2,0
18-09-2025,Arunachal Pradesh,Lower Dibang Valley,792110,1,24
18-09-2025,Arunachal Pradesh,Lower Subansiri,791120,2,46
18-09-2025,Arunachal Pradesh,Namsai,792102,0,3
18-09-2025,Arunachal Pradesh,Namsai,792103,0,10
18-09-2025,Arunachal Pradesh,Papum Pare,791109,1,2
18-09-2025,Arunachal Pradesh,Papum Pare,791119,1,0
18-09-2025,Arunachal Pradesh,Siang,791001,3,3
18-09-2025,Arunachal Pradesh,Upper Siang,792061,1,47
18-09-2025,Arunachal Pradesh,West Kameng,790001,2,7
18-09-2025,Arunachal Pradesh,West Kameng,790114,1,4
19-09-2025,Arunachal Pradesh,Changlang,792120,0,3
19-09-2025,Arunachal Pradesh,East Kameng,790102,12,35
19-09-2025,Arunachal Pradesh,East Siang,791104,2,9
19-09-2025,Arunachal Pradesh,Siang,791001,1,4
19-09-2025,Arunachal Pradesh,Tawang,790106,1,3
19-09-2025,Arunachal Pradesh,Tirap,786630,0,5
19-09-2025,Arunachal Pradesh,Upper Subansiri,791122,5,26
19-09-2025,Arunachal Pradesh,West Kameng,790001,1,5
19-09-2025,Arunachal Pradesh,West Kameng,790116,2,0
19-09-2025,Arunachal Pradesh,West Siang,791125,3,3
19-09-2025,Arunachal Pradesh,West Siang,792051,1,1
20-09-2025,Arunachal Pradesh,East Kameng,790102,2,0
20-09-2025,Arunachal Pradesh,East Siang,791102,4,19
20-09-2025,Arunachal Pradesh,Lohit,792102,1,0
20-09-2025,Arunachal Pradesh,Papum Pare,791109,0,2
20-09-2025,Arunachal Pradesh,Papum Pare,791111,1,5
20-09-2025,Arunachal Pradesh,Papum Pare,791112,0,9
20-09-2025,Arunachal Pradesh,Papum Pare,791121,0,1
20-09-2025,Arunachal Pradesh,West Kameng,790002,1,6
13-10-2025,Arunachal Pradesh,Changlang,792103,1,16
13-10-2025,Arunachal Pradesh,Changlang,792122,0,5
13-10-2025,Arunachal Pradesh,Dibang Valley,792101,0,2
13-10-2025,Arunachal Pradesh,Lohit,792111,0,1
13-10-2025,Arunachal Pradesh,Papum Pare,791113,1,6
13-10-2025,Arunachal Pradesh,Siang,791001,2,6
13-10-2025,Arunachal Pradesh,West Kameng,790001,2,4
15-10-2025,Arunachal Pradesh,Changlang,792056,2,12
15-10-2025,Arunachal Pradesh,Changlang,792122,2,24
15-10-2025,Arunachal Pradesh,Kurung Kumey,791118,4,1
15-10-2025,Arunachal Pradesh,Lower Subansiri,791118,0,1
15-10-2025,Arunachal Pradesh,Namsai,792103,1,8
15-10-2025,Arunachal Pradesh,Papum Pare,791119,1,0
15-10-2025,Arunachal Pradesh,Tawang,790104,0,4
15-10-2025,Arunachal Pradesh,Tirap,792130,0,4
15-10-2025,Arunachal Pradesh,Upper Siang,791002,3,16
15-10-2025,Arunachal Pradesh,West Kameng,790116,2,3
15-10-2025,Arunachal Pradesh,West Siang,791001,0,21
16-10-2025,Arunachal Pradesh,Changlang,792103,1,17
16-10-2025,Arunachal Pradesh,Dibang Valley,792101,1,1
16-10-2025,Arunachal Pradesh,Lohit,792001,1,10
16-10-2025,Arunachal Pradesh,Lohit,792111,0,1
16-10-2025,Arunachal Pradesh,Longding,792131,5,11
16-10-2025,Arunachal Pradesh,Lower Dibang Valley,792110,10,13
16-10-2025,Arunachal Pradesh,Pakke Kessang,790103,1,1
16-10-2025,Arunachal Pradesh,Papum Pare,791112,2,12
16-10-2025,Arunachal Pradesh,Papum Pare,791119,1,0
16-10-2025,Arunachal Pradesh,Papum Pare,791123,2,8
16-10-2025,Arunachal Pradesh,Tawang,790104,3,6
16-10-2025,Arunachal Pradesh,Tawang,790105,1,1
16-10-2025,Arunachal Pradesh,West Kameng,790002,1,5
16-10-2025,Arunachal Pradesh,West Kameng,790102,0,1
16-10-2025,Arunachal Pradesh,West Siang,792051,0,1
17-10-2025,Arunachal Pradesh,Changlang,792121,0,3
17-10-2025,Arunachal Pradesh,East Kameng,790102,5,16
17-10-2025,Arunachal Pradesh,Longding,786631,0,1
17-10-2025,Arunachal Pradesh,Lower Subansiri,791120,3,14
17-10-2025,Arunachal Pradesh,Namsai,792105,1,8
