date,state,district,pincode,bio_age_5_17,bio_age_17_
07-12-2025,Arunachal Pradesh,Kra Daadi,791118,2,0
07-12-2025,Arunachal Pradesh,Siang,791102,4,0
07-12-2025,Arunachal Pradesh,Tirap,786630,1,1
07-12-2025,Arunachal Pradesh,Tirap,792130,1,0
07-12-2025,Arunachal Pradesh,West Kameng,790001,0,2
09-12-2025,Arunachal Pradesh,Kurung Kumey,791118,5,0
10-12-2025,Arunachal Pradesh,Dibang Valley,792101,1,0
10-12-2025,Arunachal Pradesh,Longding,786631,1,0
10-12-2025,Arunachal Pradesh,Tirap,786631,1,0
12-12-2025,Arunachal Pradesh,Leparada,791101,1,0
12-12-2025,Arunachal Pradesh,West Kameng,790102,2,0
03-12-2025,Arunachal Pradesh,West Siang,791125,1,0
05-12-2025,Arunachal Pradesh,Kamle,791130,1,0
05-12-2025,Arunachal Pradesh,Tirap,786631,1,0
13-12-2025,Arunachal Pradesh,Changlang,792120,1,0
13-12-2025,Arunachal Pradesh,Lohit,792103,1,0
13-12-2025,Arunachal Pradesh,Papum Pare,791112,0,1
14-12-2025,Arunachal Pradesh,Papum Pare,791111,1,0
14-12-2025,Arunachal Pradesh,Upper Siang,792061,1,0
14-12-2025,Arunachal Pradesh,Upper Subansiri,791122,1,1
06-12-2025,Arunachal Pradesh,Dibang Valley,792110,0,1
06-12-2025,Arunachal Pradesh,Lohit,792103,0,2
06-12-2025,Arunachal Pradesh,Siang,791102,0,1
06-12-2025,Arunachal Pradesh,West Kameng,790001,0,1
07-12-2025,Arunachal Pradesh,Changlang,792103,0,3
07-12-2025,Arunachal Pradesh,Changlang,792121,0,1
07-12-2025,Arunachal Pradesh,Papum Pare,791123,0,1
07-12-2025,Arunachal Pradesh,West Siang,791001,0,1
08-12-2025,Arunachal Pradesh,Papum Pare,791110,3,7
09-12-2025,Arunachal Pradesh,East Siang,791103,1,0
15-12-2025,Arunachal Pradesh,Kurung Kumey,791118,1,0
15-12-2025,Arunachal Pradesh,Longding,792131,1,1
15-12-2025,Arunachal Pradesh,Papum Pare,791113,2,0
15-12-2025,Arunachal Pradesh,Upper Subansiri,791122,2,0
20-12-2025,Arunachal Pradesh,Changlang,792120,0,1
20-12-2025,Arunachal Pradesh,Longding,786631,0,1
20-12-2025,Arunachal Pradesh,West Kameng,790101,5,0
27-12-2025,Arunachal Pradesh,Changlang,792056,0,2
27-12-2025,Arunachal Pradesh,Changlang,792122,0,1
27-12-2025,Arunachal Pradesh,Kra Daadi,791118,2,0
27-12-2025,Arunachal Pradesh,Lower Siang,791125,1,0
27-12-2025,Arunachal Pradesh,Lower Subansiri,791120,1,1
27-12-2025,Arunachal Pradesh,Namsai,792105,2,5
27-12-2025,Arunachal Pradesh,Papum Pare,791110,1,4
27-12-2025,Arunachal Pradesh,Siang,791001,1,0
27-12-2025,Arunachal Pradesh,Tirap,792130,0,1
27-12-2025,Arunachal Pradesh,West Kameng,790001,1,1
27-12-2025,Arunachal Pradesh,West Kameng,790003,2,1
27-12-2025,Arunachal Pradesh,West Kameng,790116,2,0
01-01-2026,Arunachal Pradesh,Anjaw,792104,0,1
01-01-2026,Arunachal Pradesh,Changlang,792056,3,6
01-01-2026,Arunachal Pradesh,Changlang,792122,7,9
01-01-2026,Arunachal Pradesh,Lohit,792001,6,5
01-01-2026,Arunachal Pradesh,Namsai,792105,1,2
01-01-2026,Arunachal Pradesh,Papum Pare,791112,2,4
01-01-2026,Arunachal Pradesh,Papum Pare,791121,1,0
01-01-2026,Arunachal Pradesh,Shi-yomi,791003,0,1
01-01-2026,Arunachal Pradesh,Tirap,786630,1,1
01-01-2026,Arunachal Pradesh,Upper Siang,791002,5,2
01-01-2026,Arunachal Pradesh,Upper Subansiri,791122,9,11
01-01-2026,Arunachal Pradesh,West Kameng,790101,17,7
16-12-2025,Arunachal Pradesh,Shi-yomi,791003,1,1
25-12-2025,Arunachal Pradesh,East Kameng,790103,5,0
25-12-2025,Arunachal Pradesh,Tawang,790104,4,1
25-12-2025,Arunachal Pradesh,Tawang,790106,16,3
25-12-2025,Arunachal Pradesh,Tirap,792130,6,0
25-12-2025,Arunachal Pradesh,Upper Siang,792061,5,0
25-12-2025,Arunachal Pradesh,Upper Subansiri,791122,19,18
25-12-2025,Arunachal Pradesh,West Kameng,790003,4,1
28-12-2025,Arunachal Pradesh,Changlang,792122,1,0
28-12-2025,Arunachal Pradesh,West Kameng,790102,4,2
29-12-2025,Arunachal Pradesh,East Kameng,790102,7,3
29-12-2025,Arunachal Pradesh,East Kameng,790103,3,0
29-12-2025,Arunachal Pradesh,Kra Daadi,791118,4,1
29-12-2025,Arunachal Pradesh,Lohit,792103,0,2
29-12-2025,Arunachal Pradesh,Lohit,792111,4,1
29-12-2025,Arunachal Pradesh,Longding,792130,0,1
29-12-2025,Arunachal Pradesh,Lower Subansiri,791120,10,0
29-12-2025,Arunachal Pradesh,Papum Pare,791111,2,3
29-12-2025,Arunachal Pradesh,West Kameng,790116,7,0
29-12-2025,Arunachal Pradesh,West Siang,791125,0,1
02-01-2026,Arunachal Pradesh,Changlang,792120,0,1
02-01-2026,Arunachal Pradesh,Dibang Valley,792101,0,1
02-01-2026,Arunachal Pradesh,Lower Subansiri,791119,1,0
02-01-2026,Arunachal Pradesh,Papum Pare,791111,2,4
02-01-2026,Arunachal Pradesh,Papum Pare,791123,1,0
02-01-2026,Arunachal Pradesh,Tirap,786629,0,1
03-01-2026,Arunachal Pradesh,Changlang,792120,2,0
03-01-2026,Arunachal Pradesh,Papum Pare,791112,1,0
03-01-2026,Arunachal Pradesh,Tawang,790106,1,0
03-01-2026,Arunachal Pradesh,Upper Siang,791002,0,1
03-01-2026,Arunachal Pradesh,West Kameng,790003,1,0
03-01-2026,Arunachal Pradesh,West Siang,791101,0,2
23-12-2025,Arunachal Pradesh,Leparada,791101,1,0
23-12-2025,Arunachal Pradesh,Lower Siang,791125,0,1
23-12-2025,Arunachal Pradesh,Tirap,786631,0,1
24-12-2025,Arunachal Pradesh,Changlang,792121,0,1
24-12-2025,Arunachal Pradesh,Leparada,791101,0,1
25-12-2025,Arunachal Pradesh,Changlang,792122,0,4
25-12-2025,Arunachal Pradesh,West Kameng,790116,0,1
26-12-2025,Arunachal Pradesh,Changlang,792055,0,3
26-12-2025,Arunachal Pradesh,Tawang,790106,1,2
17-12-2025,Arunachal Pradesh,Siang,791001,0,1
17-12-2025,Arunachal Pradesh,Siang,791102,2,5
19-12-2025,Arunachal Pradesh,Anjaw,792104,0,1
19-12-2025,Arunachal Pradesh,Siang,791001,1,1
