date,state,district,pincode,bio_age_5_17,bio_age_17_
02-06-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,10,15
03-06-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,1,4
30-05-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,3,3
30-05-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,53,69
30-05-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,2,3
31-05-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,1,4
07-06-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,0,2
07-06-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,5,4
20-06-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,24,68
20-06-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,3,3
19-06-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,4,4
27-06-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,28,56
21-06-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,2,4
25-06-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,3,2
25-06-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,24,75
27-08-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,0,1
10-08-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,0,1
02-01-2026,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,17,44
27-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,3,3
14-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,1,9
25-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,8,19
29-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,2,4
29-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,5,7
14-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,0,6
30-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,0,4
18-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,2,2
19-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,1,1
17-07-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,0,9
19-07-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,1,4
19-07-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,5,3
21-07-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,34,62
21-07-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,7,6
18-07-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,1,1
18-07-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,4,10
26-07-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,3,1
02-08-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,0,1
29-07-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,27,72
08-07-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,5,7
08-07-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,2,2
24-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,13,18
26-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,4,2
29-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,3,10
18-08-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,60,111
18-08-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,1,7
24-08-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,0,1
23-08-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,33,76
08-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,97,87
08-08-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,13,16
07-08-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,47,98
10-08-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,9,7
11-08-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,10,18
17-08-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,0,1
22-07-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,1,10
14-08-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,37,106
13-08-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,9,11
02-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,6,3
03-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,7,7
06-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,2,7
06-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,2,9
09-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,105,166
05-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,0,1
11-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,0,1
11-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,3,2
22-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,0,1
13-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,30,79
13-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,7,18
12-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,5,2
16-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,1,0
16-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,9,9
04-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,6,3
07-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,25,121
07-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,1,11
15-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,3,6
14-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,7,13
24-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,1,1
24-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,7,9
04-07-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,18,80
05-07-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,1,7
04-08-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,3,2
04-08-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,5,14
31-07-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,1,5
01-07-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,17,60
18-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,4,5
18-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,9,13
17-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,6,3
21-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,11,8
11-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,19,15
14-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,0,1
20-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,20,14
19-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,9,10
23-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,3,8
23-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,159,193
21-08-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,2,22
25-08-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,4,17
26-08-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,76,140
01-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,8,8
11-07-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,1,7
12-07-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,0,1
12-07-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,17,12
15-07-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,26,56
15-07-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,0,8
14-07-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,19,74
05-08-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,2,10
30-08-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,4,1
30-08-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,29,79
29-08-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,8,3
29-08-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,40,144
27-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,1,7
25-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,18,35
29-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,0,1
29-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,64,79
29-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,3,10
28-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,18,29
28-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,4,4
04-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,2,7
31-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,2,4
01-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,5,7
02-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,1,0
06-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,2,7
06-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,4,5
23-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,7,8
10-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,3,10
06-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,0,4
06-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,1,13
12-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,3,8
12-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,6,18
21-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,4,12
22-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,1,0
18-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,0,3
20-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,1,7
20-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,10,9
14-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,3,4
10-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,14,49
10-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,0,11
12-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,2,2
12-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,6,3
11-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,1,0
26-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,4,0
26-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,32,56
26-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,2,1
16-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,10,8
17-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,5,10
28-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,4,8
