date,state,district,pincode,age_0_5,age_5_17,age_18_greater
04-09-2025,Delhi,South West Delhi,110029,1,0,0
04-09-2025,Delhi,South West Delhi,110046,5,1,0
04-09-2025,Delhi,West Delhi,110027,10,2,0
04-09-2025,Delhi,West Delhi,110041,43,6,0
04-09-2025,Delhi,West Delhi,110063,4,0,0
04-09-2025,Delhi,West Delhi,110064,0,1,0
07-09-2025,Delhi,North Delhi,110007,2,0,0
07-09-2025,Delhi,North West Delhi,110033,1,0,0
07-09-2025,Delhi,North West Delhi,110035,1,0,0
07-09-2025,Delhi,South West Delhi,110010,1,0,0
07-09-2025,Delhi,South West Delhi,110043,4,0,0
07-09-2025,Delhi,South West Delhi,110077,2,1,0
07-09-2025,Delhi,West Delhi,110018,2,0,0
08-09-2025,Delhi,Central Delhi,110002,4,1,0
08-09-2025,Delhi,Central Delhi,110011,1,0,0
08-09-2025,Delhi,East Delhi,110032,6,1,0
08-09-2025,Delhi,East Delhi,110051,6,2,0
08-09-2025,Delhi,North East,110053,4,5,0
08-09-2025,Delhi,North East Delhi,110032,8,2,0
08-09-2025,Delhi,North West Delhi,110081,7,0,0
08-09-2025,Delhi,North West Delhi,110088,5,3,0
08-09-2025,Delhi,South Delhi,110016,0,0,2
08-09-2025,Delhi,South Delhi,110030,12,2,1
08-09-2025,Delhi,South West Delhi,110010,1,0,0
08-09-2025,Delhi,South West Delhi,110023,2,1,0
08-09-2025,Delhi,South West Delhi,110028,1,1,0
08-09-2025,Delhi,South West Delhi,110045,22,4,0
08-09-2025,Delhi,South West Delhi,110067,0,1,4
08-09-2025,Delhi,South West Delhi,110077,9,1,0
08-09-2025,Delhi,West Delhi,110059,43,10,0
08-09-2025,Delhi,West Delhi,110063,7,2,0
09-09-2025,Delhi,Central Delhi,110055,1,0,0
09-09-2025,Delhi,East Delhi,110092,11,6,1
09-09-2025,Delhi,North East Delhi,110032,6,6,0
09-09-2025,Delhi,North West Delhi,110086,42,12,0
09-09-2025,Delhi,South Delhi,110003,1,0,0
09-09-2025,Delhi,South Delhi,110016,3,1,0
09-09-2025,Delhi,South Delhi,110062,16,6,0
09-09-2025,Delhi,South Delhi,110065,4,1,1
09-09-2025,Delhi,South East Delhi,110025,1,0,0
09-09-2025,Delhi,South West Delhi,110043,12,3,0
09-09-2025,Delhi,South West Delhi,110066,3,1,0
09-09-2025,Delhi,West Delhi,110026,1,0,0
10-09-2025,Delhi,Central Delhi,110003,2,0,0
10-09-2025,Delhi,Central Delhi,110005,6,3,0
10-09-2025,Delhi,East Delhi,110095,16,2,0
10-09-2025,Delhi,New Delhi,110001,2,1,0
10-09-2025,Delhi,North West Delhi,110035,4,2,0
10-09-2025,Delhi,North West Delhi,110081,4,1,0
10-09-2025,Delhi,South Delhi,110013,1,0,0
10-09-2025,Delhi,South Delhi,110019,7,2,0
10-09-2025,Delhi,South Delhi,110030,7,2,0
10-09-2025,Delhi,South Delhi,110049,1,0,0
10-09-2025,Delhi,South West Delhi,110030,1,0,0
10-09-2025,Delhi,South West Delhi,110037,9,2,0
10-09-2025,Delhi,South West Delhi,110043,26,10,0
10-09-2025,Delhi,South West Delhi,110070,2,0,1
10-09-2025,Delhi,West Delhi,110059,31,10,0
11-09-2025,Delhi,Central Delhi,110012,4,0,0
11-09-2025,Delhi,East Delhi,110031,10,1,0
11-09-2025,Delhi,East Delhi,110091,10,3,0
11-09-2025,Delhi,North Delhi,110054,1,1,0
11-09-2025,Delhi,North East,110053,4,1,0
11-09-2025,Delhi,North West Delhi,110009,1,0,0
11-09-2025,Delhi,North West Delhi,110034,6,2,0
11-09-2025,Delhi,North West Delhi,110081,3,0,0
11-09-2025,Delhi,South Delhi,110014,2,2,0
11-09-2025,Delhi,South Delhi,110047,6,0,0
11-09-2025,Delhi,South Delhi,110074,11,5,0
11-09-2025,Delhi,South West Delhi,110016,1,0,0
11-09-2025,Delhi,South West Delhi,110029,4,0,0
11-09-2025,Delhi,South West Delhi,110043,10,5,0
11-09-2025,Delhi,South West Delhi,110067,3,0,0
11-09-2025,Delhi,South West Delhi,110077,2,2,0
11-09-2025,Delhi,West Delhi,110041,23,6,0
11-09-2025,Delhi,West Delhi,110059,25,8,0
14-09-2025,Delhi,Central Delhi,110002,1,0,0
14-09-2025,Delhi,North East,110094,8,1,0
14-09-2025,Delhi,North West Delhi,110033,0,1,0
14-09-2025,Delhi,North West Delhi,110040,0,1,0
14-09-2025,Delhi,North West Delhi,110083,1,0,0
14-09-2025,Delhi,North West Delhi,110085,9,0,0
14-09-2025,Delhi,South Delhi,110014,1,0,0
14-09-2025,Delhi,South West Delhi,110010,2,0,0
14-09-2025,Delhi,South West Delhi,110038,1,0,0
14-09-2025,Delhi,South West Delhi,110077,1,0,0
14-09-2025,Delhi,West Delhi,110018,1,2,0
12-09-2025,Delhi,East Delhi,110051,10,3,0
12-09-2025,Delhi,East Delhi,110091,9,5,0
12-09-2025,Delhi,East Delhi,110092,7,4,0
12-09-2025,Delhi,East Delhi,110095,10,1,0
12-09-2025,Delhi,New Delhi,110001,1,0,0
12-09-2025,Delhi,North Delhi,110054,3,0,0
12-09-2025,Delhi,North East,110093,4,0,0
12-09-2025,Delhi,North East,110094,11,2,0
12-09-2025,Delhi,North East Delhi,110053,9,4,0
12-09-2025,Delhi,North West Delhi,110052,3,4,0
12-09-2025,Delhi,North West Delhi,110085,10,6,0
12-09-2025,Delhi,Shahdara,110095,2,0,0
12-09-2025,Delhi,South Delhi,110044,23,8,0
12-09-2025,Delhi,South Delhi,110080,2,0,0
12-09-2025,Delhi,South West Delhi,110022,1,1,0
12-09-2025,Delhi,South West Delhi,110037,11,0,0
12-09-2025,Delhi,South West Delhi,110064,1,0,0
12-09-2025,Delhi,South West Delhi,110067,4,1,1
12-09-2025,Delhi,South West Delhi,110075,3,1,0
12-09-2025,Delhi,South West Delhi,110077,13,2,0
12-09-2025,Delhi,West Delhi,110026,0,1,0
12-09-2025,Delhi,West Delhi,110058,1,2,0
12-09-2025,Delhi,West Delhi,110087,2,0,0
15-09-2025,Delhi,Central Delhi,110002,4,0,0
15-09-2025,Delhi,Central Delhi,110003,5,1,0
15-09-2025,Delhi,Central Delhi,110008,7,2,0
15-09-2025,Delhi,Central Delhi,110012,3,1,1
15-09-2025,Delhi,Central Delhi,110055,5,2,0
15-09-2025,Delhi,East Delhi,110053,1,0,0
15-09-2025,Delhi,North Delhi,110006,3,2,0
15-09-2025,Delhi,North West Delhi,110035,1,0,0
15-09-2025,Delhi,North West Delhi,110042,11,1,0
15-09-2025,Delhi,North West Delhi,110052,10,2,0
15-09-2025,Delhi,North West Delhi,110081,12,0,0
15-09-2025,Delhi,North West Delhi,110088,3,2,0
15-09-2025,Delhi,South Delhi,110062,26,6,0
15-09-2025,Delhi,South Delhi,110065,1,0,0
15-09-2025,Delhi,South Delhi,110074,20,2,0
15-09-2025,Delhi,South Delhi,110076,7,0,0
15-09-2025,Delhi,South West Delhi,110043,9,6,0
15-09-2025,Delhi,South West Delhi,110072,1,1,0
15-09-2025,Delhi,South West Delhi,110077,7,0,0
15-09-2025,Delhi,West Delhi,110015,4,2,0
13-09-2025,Delhi,Central Delhi,110001,1,0,0
13-09-2025,Delhi,Central Delhi,110011,1,0,0
13-09-2025,Delhi,Central Delhi,110060,1,0,0
13-09-2025,Delhi,East Delhi,110091,16,1,0
13-09-2025,Delhi,East Delhi,110096,14,4,0
13-09-2025,Delhi,Najafgarh,110043,0,1,0
13-09-2025,Delhi,New Delhi,110021,1,0,0
13-09-2025,Delhi,North East,110053,1,4,0
13-09-2025,Delhi,North East,110093,3,1,0
13-09-2025,Delhi,North East,110094,4,3,0
13-09-2025,Delhi,North East Delhi,110032,9,2,0
13-09-2025,Delhi,North West Delhi,110083,8,0,0
13-09-2025,Delhi,North West Delhi,110085,9,3,0
13-09-2025,Delhi,North West Delhi,110089,0,1,0
13-09-2025,Delhi,Shahdara,110032,0,3,0
13-09-2025,Delhi,South Delhi,110019,7,2,0
13-09-2025,Delhi,South Delhi,110024,1,0,0
13-09-2025,Delhi,South Delhi,110025,13,2,0
13-09-2025,Delhi,South Delhi,110062,21,4,0
13-09-2025,Delhi,South Delhi,110074,8,0,0
13-09-2025,Delhi,South Delhi,110080,6,1,0
13-09-2025,Delhi,South West Delhi,110037,6,4,0
13-09-2025,Delhi,South West Delhi,110038,0,1,0
13-09-2025,Delhi,West Delhi,110058,3,1,0
16-09-2025,Delhi,Central Delhi,110001,0,1,0
16-09-2025,Delhi,Central Delhi,110005,2,2,1
16-09-2025,Delhi,Central Delhi,110008,6,1,0
16-09-2025,Delhi,East Delhi,110032,1,1,0
16-09-2025,Delhi,East Delhi,110096,9,3,0
16-09-2025,Delhi,New Delhi,110001,2,0,0
16-09-2025,Delhi,North West Delhi,110039,8,1,0
16-09-2025,Delhi,North West Delhi,110086,28,8,0
16-09-2025,Delhi,South Delhi,110014,5,0,0
16-09-2025,Delhi,South Delhi,110017,6,3,0
16-09-2025,Delhi,South Delhi,110076,2,2,0
16-09-2025,Delhi,South West Delhi,110021,1,0,0
16-09-2025,Delhi,South West Delhi,110023,1,1,0
16-09-2025,Delhi,South West Delhi,110028,1,1,0
16-09-2025,Delhi,South West Delhi,110037,7,1,0
16-09-2025,Delhi,South West Delhi,110067,0,0,1
16-09-2025,Delhi,South West Delhi,110075,5,2,0
16-09-2025,Delhi,South West Delhi,110077,2,0,0
16-09-2025,Delhi,West Delhi,110059,26,15,1
17-09-2025,Delhi,Central Delhi,110008,7,2,0
17-09-2025,Delhi,East Delhi,110096,2,4,0
17-09-2025,Delhi,North Delhi,110007,6,0,1
17-09-2025,Delhi,North East Delhi,110032,7,0,0
17-09-2025,Delhi,North East Delhi,110094,39,17,0
17-09-2025,Delhi,North West Delhi,110036,3,0,0
17-09-2025,Delhi,North West Delhi,110039,12,1,1
17-09-2025,Delhi,North West Delhi,110042,24,5,0
17-09-2025,Delhi,North West Delhi,110083,1,2,0
17-09-2025,Delhi,Shahdara,110032,3,4,0
17-09-2025,Delhi,Shahdara,110053,0,1,0
17-09-2025,Delhi,South Delhi,110025,11,2,0
17-09-2025,Delhi,South Delhi,110044,18,11,0
17-09-2025,Delhi,South Delhi,110047,2,1,0
17-09-2025,Delhi,South Delhi,110065,2,1,1
17-09-2025,Delhi,South Delhi,110068,0,1,0
17-09-2025,Delhi,South Delhi,110076,5,2,0
17-09-2025,Delhi,South West Delhi,110023,1,0,0
17-09-2025,Delhi,South West Delhi,110037,3,4,0
17-09-2025,Delhi,South West Delhi,110043,23,4,0
17-09-2025,Delhi,South West Delhi,110045,17,4,0
17-09-2025,Delhi,South West Delhi,110061,1,2,0
17-09-2025,Delhi,South West Delhi,110073,2,0,0
17-09-2025,Delhi,South West Delhi,110078,6,1,0
17-09-2025,Delhi,West Delhi,110058,0,3,0
20-09-2025,Delhi,Central Delhi,110002,4,0,0
20-09-2025,Delhi,Central Delhi,110003,3,0,0
20-09-2025,Delhi,Central Delhi,110005,3,0,0
20-09-2025,Delhi,Central Delhi,110012,3,0,0
20-09-2025,Delhi,Central Delhi,110055,3,0,0
20-09-2025,Delhi,North Delhi,110054,0,6,0
20-09-2025,Delhi,North East,110093,1,1,0
20-09-2025,Delhi,North West Delhi,110083,5,0,0
20-09-2025,Delhi,Shahdara,110093,0,2,1
20-09-2025,Delhi,South Delhi,110019,6,2,0
20-09-2025,Delhi,South Delhi,110044,15,4,0
20-09-2025,Delhi,South Delhi,110062,17,4,1
20-09-2025,Delhi,South Delhi,110068,2,3,0
20-09-2025,Delhi,South Delhi,110080,2,1,0
20-09-2025,Delhi,South West Delhi,110010,3,0,0
20-09-2025,Delhi,South West Delhi,110043,17,7,0
20-09-2025,Delhi,South West Delhi,110061,1,0,0
20-09-2025,Delhi,South West Delhi,110067,2,0,1
20-09-2025,Delhi,West Delhi,110041,13,4,0
20-09-2025,Delhi,West Delhi,110043,0,1,0
20-09-2025,Delhi,West Delhi,110059,38,11,2
19-09-2025,Delhi,Central Delhi,110012,2,1,0
19-09-2025,Delhi,East Delhi,110032,5,2,0
19-09-2025,Delhi,North Delhi,110006,6,2,0
19-09-2025,Delhi,North East,110093,1,1,0
19-09-2025,Delhi,North East Delhi,110053,7,8,0
19-09-2025,Delhi,North East Delhi,110094,22,6,0
19-09-2025,Delhi,North West Delhi,110039,14,2,1
19-09-2025,Delhi,North West Delhi,110086,23,11,0
19-09-2025,Delhi,North West Delhi,110088,4,1,0
19-09-2025,Delhi,Shahdara,110032,2,0,0
19-09-2025,Delhi,South Delhi,110019,4,0,0
19-09-2025,Delhi,South Delhi,110020,4,1,0
19-09-2025,Delhi,South West Delhi,110029,4,0,0
19-09-2025,Delhi,South West Delhi,110038,1,0,0
19-09-2025,Delhi,South West Delhi,110070,1,2,1
19-09-2025,Delhi,West Delhi,110026,3,0,0
18-09-2025,Delhi,Central Delhi,110002,4,5,0
18-09-2025,Delhi,Central Delhi,110012,1,1,0
18-09-2025,Delhi,Central Delhi,110055,3,3,2
18-09-2025,Delhi,East Delhi,110032,3,0,0
18-09-2025,Delhi,East Delhi,110053,1,0,0
18-09-2025,Delhi,New Delhi,110021,1,0,0
18-09-2025,Delhi,North Delhi,110006,10,1,0
18-09-2025,Delhi,North East,110094,11,4,0
18-09-2025,Delhi,North West Delhi,110082,4,1,0
18-09-2025,Delhi,North West Delhi,110089,2,0,0
18-09-2025,Delhi,Shahdara,110095,1,0,0
18-09-2025,Delhi,South Delhi,110030,7,2,0
18-09-2025,Delhi,South West Delhi,110029,0,1,0
18-09-2025,Delhi,South West Delhi,110045,16,2,0
18-09-2025,Delhi,South West Delhi,110061,2,0,0
18-09-2025,Delhi,West Delhi,110027,4,0,0
23-09-2025,Delhi,Central Delhi,110008,7,5,0
23-09-2025,Delhi,Central Delhi,110012,1,1,0
23-09-2025,Delhi,East Delhi,110051,7,0,0
23-09-2025,Delhi,East Delhi,110092,19,7,1
23-09-2025,Delhi,North Delhi,110007,5,8,0
23-09-2025,Delhi,North Delhi,110054,2,0,0
23-09-2025,Delhi,North Delhi,110084,14,6,0
23-09-2025,Delhi,North East,110053,13,3,0
23-09-2025,Delhi,North West Delhi,110088,2,0,0
23-09-2025,Delhi,Shahdara,110095,0,0,1
23-09-2025,Delhi,South Delhi,110024,2,2,0
23-09-2025,Delhi,South Delhi,110030,4,1,2
23-09-2025,Delhi,South Delhi,110048,2,1,0
23-09-2025,Delhi,South Delhi,110074,3,2,0
23-09-2025,Delhi,South West Delhi,110045,2,5,0
23-09-2025,Delhi,South West Delhi,110046,6,0,0
23-09-2025,Delhi,South West Delhi,110067,0,1,0
22-09-2025,Delhi,Central Delhi,110008,3,1,0
22-09-2025,Delhi,East Delhi,110031,5,4,0
22-09-2025,Delhi,East Delhi,110032,1,2,0
22-09-2025,Delhi,East Delhi,110051,5,1,0
22-09-2025,Delhi,East Delhi,110053,0,1,0
22-09-2025,Delhi,North Delhi,110084,3,2,0
22-09-2025,Delhi,North West Delhi,110033,8,3,0
22-09-2025,Delhi,Shahdara,110095,0,1,0
22-09-2025,Delhi,South Delhi,110019,0,1,0
22-09-2025,Delhi,South Delhi,110025,5,4,0
22-09-2025,Delhi,South Delhi,110030,4,0,1
22-09-2025,Delhi,South West Delhi,110030,1,0,0
22-09-2025,Delhi,South West Delhi,110037,3,2,0
22-09-2025,Delhi,South West Delhi,110061,2,0,0
22-09-2025,Delhi,South West Delhi,110071,2,0,0
22-09-2025,Delhi,West Delhi,110087,1,0,0
21-09-2025,Delhi,East Delhi,110032,0,1,0
21-09-2025,Delhi,East Delhi,110096,5,0,0
21-09-2025,Delhi,North Delhi,110006,0,1,0
21-09-2025,Delhi,North West Delhi,110009,0,1,0
21-09-2025,Delhi,North West Delhi,110033,1,0,0
21-09-2025,Delhi,North West Delhi,110042,0,1,0
21-09-2025,Delhi,North West Delhi,110088,1,0,0
21-09-2025,Delhi,South Delhi,110003,1,0,0
21-09-2025,Delhi,South Delhi,110019,3,0,0
21-09-2025,Delhi,South Delhi,110044,6,1,0
21-09-2025,Delhi,South West Delhi,110045,2,0,1
21-09-2025,Delhi,West Delhi,110027,1,0,0
24-09-2025,Delhi,Central Delhi,110003,1,0,1
24-09-2025,Delhi,Central Delhi,110008,2,0,0
24-09-2025,Delhi,East Delhi,110095,8,0,0
24-09-2025,Delhi,North Delhi,110006,11,1,1
24-09-2025,Delhi,North West Delhi,110009,3,0,0
24-09-2025,Delhi,North West Delhi,110033,10,0,0
24-09-2025,Delhi,North West Delhi,110036,4,0,0
24-09-2025,Delhi,North West Delhi,110081,11,2,0
24-09-2025,Delhi,North West Delhi,110089,3,0,0
24-09-2025,Delhi,South Delhi,110074,7,1,0
24-09-2025,Delhi,South West Delhi,110046,6,0,0
24-09-2025,Delhi,South West Delhi,110057,0,1,0
24-09-2025,Delhi,South West Delhi,110070,2,0,0
25-09-2025,Delhi,Central Delhi,110008,2,3,0
25-09-2025,Delhi,Central Delhi,110012,2,0,0
25-09-2025,Delhi,Central Delhi,110055,0,1,0
25-09-2025,Delhi,New Delhi,110021,2,0,0
25-09-2025,Delhi,North East Delhi,110032,4,1,0
25-09-2025,Delhi,North East Delhi,110093,7,3,0
25-09-2025,Delhi,North West Delhi,110033,2,2,0
25-09-2025,Delhi,North West Delhi,110040,3,4,0
25-09-2025,Delhi,South Delhi,110019,6,1,0
25-09-2025,Delhi,South Delhi,110025,4,2,0
25-09-2025,Delhi,South Delhi,110074,1,0,0
25-09-2025,Delhi,South West Delhi,110071,5,1,0
25-09-2025,Delhi,South West Delhi,110075,1,0,0
25-09-2025,Delhi,South West Delhi,110077,3,1,0
25-09-2025,Delhi,West Delhi,110026,1,0,0
27-09-2025,Delhi,Central Delhi,110003,2,0,0
27-09-2025,Delhi,Central Delhi,110005,1,1,0
27-09-2025,Delhi,East Delhi,110032,1,0,0
27-09-2025,Delhi,North Delhi,110084,5,1,0
27-09-2025,Delhi,North East Delhi,110032,1,0,0
27-09-2025,Delhi,North West Delhi,110039,3,1,1
27-09-2025,Delhi,North West Delhi,110085,3,3,0
27-09-2025,Delhi,North West Delhi,110088,1,3,0
27-09-2025,Delhi,South Delhi,110003,0,1,0
27-09-2025,Delhi,South Delhi,110044,7,0,0
27-09-2025,Delhi,South Delhi,110062,11,2,1
27-09-2025,Delhi,South Delhi,110074,4,6,0
27-09-2025,Delhi,South West Delhi,110029,2,0,0
27-09-2025,Delhi,South West Delhi,110037,2,1,0
27-09-2025,Delhi,South West Delhi,110070,1,0,0
27-09-2025,Delhi,South West Delhi,110071,2,1,0
27-09-2025,Delhi,South West Delhi,110075,2,1,0
27-09-2025,Delhi,West Delhi,110027,0,1,0
27-09-2025,Delhi,West Delhi,110063,1,0,0
28-09-2025,Delhi,Central Delhi,110005,1,0,0
28-09-2025,Delhi,North East,110053,2,0,0
28-09-2025,Delhi,South West Delhi,110046,1,0,0
29-09-2025,Delhi,East Delhi,110092,1,1,0
29-09-2025,Delhi,North East Delhi,110053,1,1,1
29-09-2025,Delhi,North East Delhi,110093,1,0,0
29-09-2025,Delhi,North West Delhi,110033,1,0,0
29-09-2025,Delhi,North West Delhi,110040,1,1,0
29-09-2025,Delhi,North West Delhi,110052,1,0,0
29-09-2025,Delhi,South Delhi,110020,0,1,0
29-09-2025,Delhi,South East Delhi,110025,1,0,0
29-09-2025,Delhi,South West Delhi,110075,2,0,0
29-09-2025,Delhi,West Delhi,110087,1,0,0
30-09-2025,Delhi,North Delhi,110084,0,1,0
30-09-2025,Delhi,North West Delhi,110086,0,1,0
30-09-2025,Delhi,South Delhi,110019,0,1,0
30-09-2025,Delhi,South Delhi,110025,1,0,1
30-09-2025,Delhi,South Delhi,110062,0,1,0
26-09-2025,Delhi,Central Delhi,110001,1,0,0
26-09-2025,Delhi,East Delhi,110091,8,1,0
26-09-2025,Delhi,East Delhi,110095,21,2,0
26-09-2025,Delhi,North Delhi,110054,3,1,0
26-09-2025,Delhi,North East Delhi,110094,10,10,0
26-09-2025,Delhi,North West Delhi,110033,8,4,0
26-09-2025,Delhi,North West Delhi,110040,1,0,3
26-09-2025,Delhi,North West Delhi,110085,5,2,0
26-09-2025,Delhi,Shahdara,110095,2,0,0
26-09-2025,Delhi,South Delhi,110003,0,1,0
26-09-2025,Delhi,South Delhi,110017,3,0,0
26-09-2025,Delhi,South Delhi,110025,6,1,0
26-09-2025,Delhi,South Delhi,110062,13,4,0
26-09-2025,Delhi,South Delhi,110074,4,0,0
26-09-2025,Delhi,South Delhi,110080,5,0,0
26-09-2025,Delhi,South West Delhi,110037,4,1,0
26-09-2025,Delhi,South West Delhi,110078,5,0,0
26-09-2025,Delhi,West Delhi,110041,10,1,0
26-09-2025,Delhi,West Delhi,110059,32,3,0
26-09-2025,Delhi,West Delhi,110063,2,0,0
26-10-2025,Delhi,Central Delhi,110012,1,1,0
26-10-2025,Delhi,Central Delhi,110055,1,1,0
26-10-2025,Delhi,East Delhi,110032,0,1,0
26-10-2025,Delhi,North Delhi,110006,0,3,0
26-10-2025,Delhi,North West Delhi,110033,2,2,0
26-10-2025,Delhi,North West Delhi,110036,0,2,0
26-10-2025,Delhi,North West Delhi,110039,4,1,0
26-10-2025,Delhi,North West Delhi,110042,6,1,0
26-10-2025,Delhi,North West Delhi,110081,6,3,0
26-10-2025,Delhi,North West Delhi,110085,8,0,1
26-10-2025,Delhi,North West Delhi,110094,1,0,0
26-10-2025,Delhi,South Delhi,110024,0,0,1
26-10-2025,Delhi,South Delhi,110025,4,1,0
26-10-2025,Delhi,South Delhi,110047,3,0,0
26-10-2025,Delhi,South Delhi,110049,1,0,0
